stage,target,random_subspace,analysis,random_r_squared,persistence_rank4_r_squared,random_r_squared_mean,random_r_squared_95th,persistence_percentile_among_random,empirical_p_value
displacement,persistence_policy_change,92,cross_manipulation,-6.290605234928553,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,92,heldout,-9.177313065910303,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,92,cross_task,-26.11453713648929,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,92,cross_manipulation,-76.69311770990225,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,92,heldout,-0.91890831442897,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,92,cross_task,-7.597511923223197,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,92,cross_manipulation,-5.6166035584331855,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,92,heldout,-6.961935432417128,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,92,cross_task,-23.751007063975326,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,92,cross_manipulation,-22.03314372374092,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,93,heldout,0.2853449348277548,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,93,cross_task,-0.23301669125027277,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,93,cross_manipulation,-0.6554262710953036,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,93,heldout,-3.635268628316696,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,93,cross_task,-6.51928624335869,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,93,cross_manipulation,-8.686625658542084,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,93,heldout,-0.46395316819609883,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,93,cross_task,-1.9757896540390876,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,93,cross_manipulation,-1.5845049969564542,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,93,heldout,-9.598069407882704,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,93,cross_task,-38.808696920062694,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,93,cross_manipulation,-52.73995842996811,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,93,heldout,-0.1434304265451892,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,93,cross_task,-0.8888111054061306,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,93,cross_manipulation,-3.4888554090795125,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,93,heldout,-4.3053965907802905,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,93,cross_task,-8.400958092543155,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,93,cross_manipulation,-9.352690995375713,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,94,heldout,-0.6491804197228229,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,94,cross_task,-6.764949430261942,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,94,cross_manipulation,-6.618989283326719,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,94,heldout,-6.63407268772815,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,94,cross_task,-24.43309519873598,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,94,cross_manipulation,-40.87338278433357,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,94,heldout,-0.047395148063775504,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,94,cross_task,-2.321786187538203,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,94,cross_manipulation,-2.6987355038807417,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,94,heldout,-2.7571414710504674,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,94,cross_task,-9.310627249435159,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,94,cross_manipulation,-14.015752893394767,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,94,heldout,-0.67093182957242,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,94,cross_task,-5.753334197369991,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,94,cross_manipulation,-7.196124452702823,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,94,heldout,-7.592542453464979,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,94,cross_task,-21.51350402652812,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,94,cross_manipulation,-45.258775540371744,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,95,heldout,-1.3782028905427222,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,95,cross_task,-6.039637065124823,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,95,cross_manipulation,-5.710685675844401,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,95,heldout,-6.831319812126186,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,95,cross_task,-12.473613242794869,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,95,cross_manipulation,-9.361077405609523,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,95,heldout,-0.28698800605117997,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,95,cross_task,-2.4052104113471766,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,95,cross_manipulation,-2.273126880563347,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,95,heldout,-4.38069726339662,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,95,cross_task,-24.287587333819683,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,95,cross_manipulation,-21.98285952819548,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,95,heldout,-0.060032061469700894,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,95,cross_task,-1.4284031232168903,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,95,cross_manipulation,-0.5287904469082746,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,95,heldout,-4.205722751111419,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,95,cross_task,-13.284509756775067,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,95,cross_manipulation,-10.416383775835243,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,96,heldout,0.008083364011039115,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,96,cross_task,-1.0391794757052122,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,96,cross_manipulation,-1.2666915757523305,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,96,heldout,-5.980557367364472,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,96,cross_task,-16.826364168061712,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,96,cross_manipulation,-30.15690893299594,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,96,heldout,0.16823903066042992,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,96,cross_task,-1.181584351085658,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,96,cross_manipulation,-0.39421856289548185,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,96,heldout,-2.6618889039906173,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,96,cross_task,-7.301989811520215,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,96,cross_manipulation,-49.461466777851186,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,96,heldout,0.05678008594977809,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,96,cross_task,-2.4390750763848774,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,96,cross_manipulation,-0.7781167231812082,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,96,heldout,-5.427143614616804,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,96,cross_task,-20.450649567139717,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,96,cross_manipulation,-9.894662871471187,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,97,heldout,0.19954025891812255,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,97,cross_task,-1.9425326917567378,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,97,cross_manipulation,-1.9750045449929303,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,97,heldout,-2.981132547352768,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,97,cross_task,-7.885914880426239,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,97,cross_manipulation,-34.39852631184522,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,97,heldout,0.20635628597853736,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,97,cross_task,-2.1025640336882194,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,97,cross_manipulation,-0.5447019027210164,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,97,heldout,-3.08488188576424,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,97,cross_task,-9.800926116714303,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,97,cross_manipulation,-13.570087492215483,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,97,heldout,0.11701488780657061,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,97,cross_task,-2.9664248816498286,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,97,cross_manipulation,-3.087255745365733,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,97,heldout,-2.1712821894371044,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,97,cross_task,-4.22493970743533,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,97,cross_manipulation,-25.415071367503874,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,98,heldout,0.20603041639805375,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,98,cross_task,-0.7466487356690062,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,98,cross_manipulation,-0.30904053320667996,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,98,heldout,-3.6214340833296776,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
